"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-04",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-05",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-06",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-07",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-08",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-09",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-10",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-11",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-13",,,,,,,,,"6.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-14",,,,,,,,,"7.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-15",,,,,,,,,"9.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-16",,,,,,,,,"12.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-17",,,,,,,,,"10.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-18",,,,,,,,,"8.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-19",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-20",,,,,,,,,"14.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-21",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-22",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-23",,,,,,,,,"14.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-24",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-25",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-26",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-27",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-28",,,,,,,,,"46.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-29",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-30",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2018-05-31",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0045","NEW HYDE PARK 1.6 NE, NY US","40.7475","-73.6645","34.4","2018-05-22",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0045","NEW HYDE PARK 1.6 NE, NY US","40.7475","-73.6645","34.4","2018-05-23",,,,,,,,,"8.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0050","WOODBRIDGE TWP 3.0 NNW, NJ US","40.6023","-74.3102","21.9","2018-05-12",,,,,,,,,"10.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0050","WOODBRIDGE TWP 3.0 NNW, NJ US","40.6023","-74.3102","21.9","2018-05-13",,,,,,,,,"6.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0050","WOODBRIDGE TWP 3.0 NNW, NJ US","40.6023","-74.3102","21.9","2018-05-14",,,,,,,,,"11.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0050","WOODBRIDGE TWP 3.0 NNW, NJ US","40.6023","-74.3102","21.9","2018-05-16",,,,,,,,,"5.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0050","WOODBRIDGE TWP 3.0 NNW, NJ US","40.6023","-74.3102","21.9","2018-05-17",,,,,,,,,"20.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0050","WOODBRIDGE TWP 3.0 NNW, NJ US","40.6023","-74.3102","21.9","2018-05-19",,,,,,,,,"17.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0050","WOODBRIDGE TWP 3.0 NNW, NJ US","40.6023","-74.3102","21.9","2018-05-22",,,,,,,,,"5.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0050","WOODBRIDGE TWP 3.0 NNW, NJ US","40.6023","-74.3102","21.9","2018-05-23",,,,,,,,,"6.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0050","WOODBRIDGE TWP 3.0 NNW, NJ US","40.6023","-74.3102","21.9","2018-05-27",,,,,,,,,"42.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-01","4.5",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","15.8","H,,S","28.3",",,W","6.7",",,W",,,"  330",",,W","  340",",,W",,,,,"10.3",",,W","13.0",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-02","6.0",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.8","H,,S","32.2",",,W","13.3",",,W",,,"  250",",,W","  230",",,W",,,,,"13.4",",,W","17.4",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-03","5.5",",,W",,,,,,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.1","H,,S","34.4",",,W","18.9",",,W",,,"  310",",,W","  290",",,W",,,,,"13.9",",,W","17.4",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-04","5.8",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.0","H,,S","31.1",",,W","20.6",",,W",,,"  290",",,W","  290",",,W",,,,,"14.3",",,W","20.1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-05","5.1",",,W",,,,,,,"0.0","T,,D,2400","0.0",",,D,2400","0.0",",,D,2400","22.4","H,,S","24.4",",,D","16.7",",,D",,,"  320",",,W","  300",",,W",,,,,"11.6",",,W","14.8",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-06","3.8",",,W",,,,,,,"0.0","T,,D,2400","0.0",",,D,2400","0.0",",,D,2400","18.2","H,,S","19.4",",,D","15.0",",,D",,,"   50",",,W","   50",",,W",,,,,"8.1",",,W","10.3",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-07","3.3",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","17.2","H,,S","23.9",",,D","11.1",",,D",,,"   10",",,W","   30",",,W",,,,,"6.7",",,W","8.5",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-08","2.5",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","16.1","H,,S","21.1",",,D","11.1",",,D",,,"  160",",,W","  120",",,W",,,,,"5.4",",,W","8.5",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-09","2.4",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","16.9","H,,S","24.4",",,D","11.7",",,D",,,"  130",",,W","  130",",,W",,,,,"6.7",",,W","9.8",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-10","2.7",",,W",,,,,,,"2.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","14.5","H,,S","20.0",",,D","11.1",",,D",,,"  110",",,W","  110",",,W",,,,,"6.3",",,W","8.5",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-11","4.7",",,W",,,,,,,"0.0","T,,D,2400","0.0",",,D,2400","0.0",",,D,2400","19.1","H,,S","23.9",",,D","16.1",",,D",,,"  340",",,W","  340",",,W",,,,,"9.8",",,W","11.6",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-12","3.6",",,W",,,,,,,"5.3",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","15.4","H,,S","17.8",",,D","11.1",",,D",,,"  360",",,W","  360",",,W",,,,,"7.2",",,W","8.9",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-13","3.2",",,W",,,,,,,"6.4",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","11.5","H,,S","12.2",",,D","10.6",",,D",,,"  360",",,W","   30",",,W",,,,,"6.3",",,W","7.2",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-14","1.6",",,W",,,,,,,"3.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","14.1","H,,S","21.1",",,D","11.1",",,D",,,"  160",",,W","  170",",,W",,,,,"5.8",",,W","8.1",",,W","    1",",,W",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-15","4.3",",,W",,,,,,,"10.9",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","21.5","H,,S","33.3",",,D","16.1",",,D",,,"  310",",,W","  310",",,W",,,,,"19.2",",,W","23.7",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-16","3.0",",,W",,,,,,,"8.9",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","17.8","H,,S","19.4",",,D","13.9",",,D",,,"   30",",,W","   90",",,W",,,,,"6.7",",,W","8.9",",,W","    1",",,W",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-17","2.3",",,W",,,,,,,"8.4",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","16.2","H,,S","22.2",",,D","13.3",",,D",,,"   20",",,W","   10",",,W",,,,,"5.4",",,W","6.3",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-18","4.2",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","18.3","H,,S","18.9",",,D","13.9",",,D",,,"   60",",,W","   40",",,W",,,,,"9.8",",,W","12.5",",,W","    1",",,W",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-19","2.9",",,W",,,,,,,"18.3",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","12.8","H,,S","13.9",",,D","10.6",",,D",,,"   90",",,W","   90",",,W",,,,,"6.3",",,W","7.6",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-20","4.8",",,W",,,,,,,"0.0","T,,D,2400","0.0",",,D,2400","0.0",",,D,2400","19.7","H,,S","29.4",",,D","13.3",",,D",,,"  270",",,W","  280",",,W",,,,,"10.7",",,W","12.5",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-21","3.3",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","20.7","H,,S","25.6",",,D","14.4",",,D",,,"  180",",,W","  190",",,W",,,,,"6.3",",,W","8.1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-22","1.6",",,W",,,,,,,"4.8",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","17.5","H,,S","19.4",",,D","14.4",",,D",,,"  260",",,W","  260",",,W",,,,,"4.5",",,W","6.3",",,W","    1",",,W",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-23","4.0",",,W",,,,,,,"6.1",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","19.6","H,,S","27.8",",,D","14.4",",,D",,,"  330",",,W","  290",",,W",,,,,"8.9",",,W","12.1",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-24","4.0",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","23.8","H,,S","29.4",",,D","18.9",",,D",,,"  230",",,W","  230",",,W",,,,,"7.6",",,W","11.2",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-25","5.7",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","24.2","H,,S","31.1",",,D","15.6",",,D",,,"  250",",,W","  250",",,W",,,,,"11.2",",,W","13.9",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-26","3.6",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","27.2","H,,S","33.3",",,D","21.1",",,D",,,"  240",",,W","  250",",,W",,,,,"8.1",",,W","11.2",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-27","4.9",",,W",,,,,,,"22.1",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","20.8","H,,S","25.6",",,D","13.9",",,D",,,"   40",",,W","   50",",,W",,,,,"9.8",",,W","13.9",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-28","2.6",",,W",,,,,,,"0.0",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","15.9","H,,S","21.7",",,D","13.3",",,D",,,"  160",",,W","  150",",,W",,,,,"5.4",",,W","6.7",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-29","2.5",",,W",,,,,,,"0.0","T,,D,2400","0.0",",,D,2400","0.0",",,D,2400","23.0","H,,S","31.7",",,D","17.2",",,D",,,"  170",",,W","  170",",,W",,,,,"5.4",",,W","6.7",",,W","    1",",,W",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-30","2.8",",,W",,,,,,,"0.0","T,,D,2400","0.0",",,D,2400","0.0",",,D,2400","20.9","H,,S","23.3",",,D","14.4",",,D",,,"  140",",,W","  150",",,W",,,,,"5.8",",,W","7.6",",,W","    1",",,W",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2018-05-31","2.6",",,W",,,,,,,"0.3",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","18.1","H,,S","20.0",",,D","17.2",",,D",,,"   90",",,W","  100",",,W",,,,,"4.5",",,W","6.3",",,W","    1",",,W",,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-01",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-02",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-03",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-04",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-06",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-07",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-08",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-09",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-10",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-11",,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-12",,,,,,,,,"2.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-13",,,,,,,,,"6.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-14",,,,,,,,,"13.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-15",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-16",,,,,,,,,"14.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-17",,,,,,,,,"19.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-18",,,,,,,,,"2.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-19",,,,,,,,,"5.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-20",,,,,,,,,"10.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-21",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-22",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-23",,,,,,,,,"14.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-24",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-25",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-26",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-27",,,,,,,,,"23.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-28",,,,,,,,,"9.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-29",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-30",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2018-05-31",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
